category,code,shape_enc,shape_name,a,b,c,density,velocity_ms,velocity_cms,date,view,repeat,volume,surface_area,aspect_ratio,vol_surf_ratio
ABS HC,HC-1,1,Half Cylinder,5.266666666666667,5.216666666666666,0.0,1098.045142942569,0.0252,2.52,23.10.2024,ANG,FIRST,56.82306261185064,64.94195613745701,1.0093911710215295,0.8749823071479119
ABS HC,HC-1,1,Half Cylinder,5.266666666666667,5.216666666666666,0.0,1098.045142942569,0.0317,3.17,23.10.2024,ANG,SECOND,56.82306261185064,64.94195613745701,1.0093911710215295,0.8749823071479119
ABS HC,HC-1,1,Half Cylinder,5.266666666666667,5.216666666666666,0.0,1098.045142942569,0.0304,3.04,23.10.2024,ANG,THIRD,56.82306261185064,64.94195613745701,1.0093911710215295,0.8749823071479119
ABS HC,HC-1,1,Half Cylinder,5.266666666666667,5.216666666666666,0.0,1098.045142942569,0.0263,2.63,23.10.2024,MAK,FIRST,56.82306261185064,64.94195613745701,1.0093911710215295,0.8749823071479119
ABS HC,HC-1,1,Half Cylinder,5.266666666666667,5.216666666666666,0.0,1098.045142942569,0.026,2.6,23.10.2024,MAK,THIRD,56.82306261185064,64.94195613745701,1.0093911710215295,0.8749823071479119
ABS HC,HC-2,1,Half Cylinder,2.8366666666666664,3.2133333333333334,0.0,1260.5331733890926,0.0207,2.07,23.10.2024,ANG,FIRST,10.153885823309148,20.63789881294849,0.8825054443637872,0.4920019191555715
ABS HC,HC-2,1,Half Cylinder,2.8366666666666664,3.2133333333333334,0.0,1260.5331733890926,0.0215,2.15,23.10.2024,ANG,SECOND,10.153885823309148,20.63789881294849,0.8825054443637872,0.4920019191555715
ABS HC,HC-2,1,Half Cylinder,2.8366666666666664,3.2133333333333334,0.0,1260.5331733890926,0.0214,2.14,23.10.2024,ANG,THIRD,10.153885823309148,20.63789881294849,0.8825054443637872,0.4920019191555715
ABS HC,HC-2,1,Half Cylinder,2.8366666666666664,3.2133333333333334,0.0,1260.5331733890926,0.0184,1.84,23.10.2024,MAK,FIRST,10.153885823309148,20.63789881294849,0.8825054443637872,0.4920019191555715
ABS HC,HC-2,1,Half Cylinder,2.8366666666666664,3.2133333333333334,0.0,1260.5331733890926,0.0469,4.69,23.10.2024,MAK,SECOND,10.153885823309148,20.63789881294849,0.8825054443637872,0.4920019191555715
ABS HC,HC-2,1,Half Cylinder,2.8366666666666664,3.2133333333333334,0.0,1260.5331733890926,0.0233999999999999,2.34,23.10.2024,MAK,THIRD,10.153885823309148,20.63789881294849,0.8825054443637872,0.4920019191555715
ABS HC,HC-4,1,Half Cylinder,5.21,5.266666666666667,0.0,1095.4839831311465,0.0321,3.2099999999999995,23.10.2024,ANG,FIRST,56.139839222635246,64.42053029677744,0.9890527115104726,0.8714588185475333
ABS HC,HC-6,1,Half Cylinder,5.25,5.22,0.0,1113.267611371968,0.0335,3.35,23.10.2024,ANG,FIRST,56.50007125325605,64.69521021445631,1.0055544914767285,0.8733269598470362
ABS HC,HC-6,1,Half Cylinder,5.25,5.22,0.0,1113.267611371968,0.03,3.0,23.10.2024,ANG,THIRD,56.50007125325605,64.69521021445631,1.0055544914767285,0.8733269598470362
ABS HC,HC-6,1,Half Cylinder,5.25,5.22,0.0,1113.267611371968,0.0272,2.72,23.10.2024,MAK,FIRST,56.50007125325605,64.69521021445631,1.0055544914767285,0.8733269598470362
ABS HC,HC-6,1,Half Cylinder,5.25,5.22,0.0,1113.267611371968,0.0283999999999999,2.84,23.10.2024,MAK,SECOND,56.50007125325605,64.69521021445631,1.0055544914767285,0.8733269598470362
ABS HC,HC-6,1,Half Cylinder,5.25,5.22,0.0,1113.267611371968,0.0275,2.75,23.10.2024,MAK,THIRD,56.50007125325605,64.69521021445631,1.0055544914767285,0.8733269598470362
ABS HC,HC-8,1,Half Cylinder,5.163333333333333,5.38,0.0,1104.2417224680005,0.0224,2.24,23.10.2024,ANG,FIRST,56.3251669219918,64.57345604583718,0.9595490305395526,0.8722650198869585
ABS HC,HC-8,1,Half Cylinder,5.163333333333333,5.38,0.0,1104.2417224680005,0.0322,3.22,23.10.2024,ANG,SECOND,56.3251669219918,64.57345604583718,0.9595490305395526,0.8722650198869585
ABS HC,HC-8,1,Half Cylinder,5.163333333333333,5.38,0.0,1104.2417224680005,0.0301,3.01,23.10.2024,ANG,THIRD,56.3251669219918,64.57345604583718,0.9595490305395526,0.8722650198869585
ABS HC,HC-8,1,Half Cylinder,5.163333333333333,5.38,0.0,1104.2417224680005,0.0302,3.02,23.10.2024,MAK,FIRST,56.3251669219918,64.57345604583718,0.9595490305395526,0.8722650198869585
ABS HC,HC-8,1,Half Cylinder,5.163333333333333,5.38,0.0,1104.2417224680005,0.0115,1.15,23.10.2024,MAK,SECOND,56.3251669219918,64.57345604583718,0.9595490305395526,0.8722650198869585
PLA C,C-11,0,Cylinder,4.949999999999999,3.063333333333333,0.0,1327.1197019583308,0.071,7.1,23.11.2024,ANG,FIRST,58.951456000852154,86.12597720000075,1.6153595126726856,0.6844793860969004
PLA C,C-11,0,Cylinder,4.949999999999999,3.063333333333333,0.0,1327.1197019583308,0.0652,6.52,23.11.2024,ANG,THIRD,58.951456000852154,86.12597720000075,1.6153595126726856,0.6844793860969004
PLA C,C-11,0,Cylinder,4.949999999999999,3.063333333333333,0.0,1327.1197019583308,0.0541,5.41,23.11.2024,MAK,SECOND,58.951456000852154,86.12597720000075,1.6153595126726856,0.6844793860969004
PLA C,C-11,0,Cylinder,4.949999999999999,3.063333333333333,0.0,1327.1197019583308,0.0637,6.370000000000001,23.11.2024,MAK,THIRD,58.951456000852154,86.12597720000075,1.6153595126726856,0.6844793860969004
PLA C,C-15,0,Cylinder,5.050000000000001,3.083333333333333,0.0,1381.2104898250575,0.0586,5.86,23.11.2024,MAK,SECOND,61.75798470796724,88.97644893435793,1.6373068194099216,0.6940936106983656
PLA C,C-15,0,Cylinder,5.050000000000001,3.083333333333333,0.0,1381.2104898250575,0.0596,5.96,23.11.2024,MAK,THIRD,61.75798470796724,88.97644893435793,1.6373068194099216,0.6940936106983656
PLA C,C-20,0,Cylinder,5.053333333333334,5.203333333333333,0.0,1332.4164123038806,0.0746,7.46,23.11.2024,ANG,THIRD,104.358402616748,122.71772999256547,0.9709857170306796,0.8503938479229552
PLA C,C-28,0,Cylinder,3.02,3.1633333333333336,0.0,1379.6321948551729,0.0687,6.87,23.11.2024,ANG,FIRST,22.65941664522711,44.338763196684425,0.954387443379332,0.5110520684736092
PLA C,C-28,0,Cylinder,3.02,3.1633333333333336,0.0,1379.6321948551729,0.0673,6.73,23.11.2024,ANG,THIRD,22.65941664522711,44.338763196684425,0.954387443379332,0.5110520684736092
PLA C,C-28,0,Cylinder,3.02,3.1633333333333336,0.0,1379.6321948551729,0.0678,6.78,23.11.2024,MAK,SECOND,22.65941664522711,44.338763196684425,0.954387443379332,0.5110520684736092
PLA C,C-6,0,Cylinder,4.9366666666666665,3.773333333333333,0.0,1355.7608897293642,0.066,6.6000000000000005,23.11.2024,MAK,SECOND,72.22418687438933,96.8019817015249,1.3079572551443963,0.7461023587004894
PLA C,C-6,0,Cylinder,4.9366666666666665,3.773333333333333,0.0,1355.7608897293642,0.0623,6.23,23.11.2024,MAK,THIRD,72.22418687438933,96.8019817015249,1.3079572551443963,0.7461023587004894
PLA C,C-8,0,Cylinder,4.903333333333333,3.1133333333333333,0.0,1388.6968175275292,0.0632,6.32,23.11.2024,ANG,FIRST,58.78930673938324,85.72479581813735,1.5744407577865782,0.6857911550364382
PLA C,C-8,0,Cylinder,4.903333333333333,3.1133333333333333,0.0,1388.6968175275292,0.0699,6.99,23.11.2024,ANG,SECOND,58.78930673938324,85.72479581813735,1.5744407577865782,0.6857911550364382
PLA C,C-8,0,Cylinder,4.903333333333333,3.1133333333333333,0.0,1388.6968175275292,0.0659,6.59,23.11.2024,MAK,SECOND,58.78930673938324,85.72479581813735,1.5744407577865782,0.6857911550364382
PLA C,C-8,0,Cylinder,4.903333333333333,3.1133333333333333,0.0,1388.6968175275292,0.0588,5.88,23.11.2024,MAK,THIRD,58.78930673938324,85.72479581813735,1.5744407577865782,0.6857911550364382
PLA CUBE,CUBE-14,2,Cube,5.01,3.9933333333333336,3.06,1140.1466274299416,0.0537,5.37,23.11.2024,MAK,FIRST,61.220196,95.1136,1.2542768922640406,0.6436466746430095
PLA CUBE,CUBE-14,2,Cube,5.01,3.9933333333333336,3.06,1140.1466274299416,0.0541,5.41,23.11.2024,MAK,SECOND,61.220196,95.1136,1.2542768922640406,0.6436466746430095
PLA CUBE,CUBE-15,2,Cube,2.99,2.9766666666666666,3.12,1098.35783619617,0.0602,6.02,23.11.2024,ANG,FIRST,27.768728000000003,55.03246666666667,1.004141945594985,0.5045789349995519
PLA CUBE,CUBE-15,2,Cube,2.99,2.9766666666666666,3.12,1098.35783619617,0.0628,6.280000000000001,23.11.2024,ANG,SECOND,27.768728000000003,55.03246666666667,1.004141945594985,0.5045789349995519
PLA CUBE,CUBE-15,2,Cube,2.99,2.9766666666666666,3.12,1098.35783619617,0.0635,6.35,23.11.2024,ANG,THIRD,27.768728000000003,55.03246666666667,1.004141945594985,0.5045789349995519
PLA CUBE,CUBE-15,2,Cube,2.99,2.9766666666666666,3.12,1098.35783619617,0.0569,5.69,23.11.2024,MAK,SECOND,27.768728000000003,55.03246666666667,1.004141945594985,0.5045789349995519
PLA CUBE,CUBE-15,2,Cube,2.99,2.9766666666666666,3.12,1098.35783619617,0.0608,6.08,23.11.2024,MAK,THIRD,27.768728000000003,55.03246666666667,1.004141945594985,0.5045789349995519
PLA CUBE,CUBE-17,2,Cube,3.143333333333333,3.1733333333333333,1.1566666666666665,1022.745684250762,0.0401999999999999,4.02,23.11.2024,ANG,FIRST,11.53757007407407,34.56224444444444,0.9902341699044418,0.3338103890281219
PLA CUBE,CUBE-17,2,Cube,3.143333333333333,3.1733333333333333,1.1566666666666665,1022.745684250762,0.0378,3.78,23.11.2024,MAK,SECOND,11.53757007407407,34.56224444444444,0.9902341699044418,0.3338103890281219
PLA CUBE,CUBE-17,2,Cube,3.143333333333333,3.1733333333333333,1.1566666666666665,1022.745684250762,0.0378,3.78,23.11.2024,MAK,THIRD,11.53757007407407,34.56224444444444,0.9902341699044418,0.3338103890281219
PLA CUBE,CUBE-19,2,Cube,5.1066666666666665,5.063333333333333,5.16,1039.5675862536796,0.0608,6.08,23.11.2024,MAK,FIRST,133.42085866666665,156.6679111111111,1.0083591127492926,0.8516103017531238
PLA CUBE,CUBE-19,2,Cube,5.1066666666666665,5.063333333333333,5.16,1039.5675862536796,0.0542999999999999,5.43,23.11.2024,MAK,THIRD,133.42085866666665,156.6679111111111,1.0083591127492926,0.8516103017531238
PLA CUBE,CUBE-28,2,Cube,5.056666666666666,5.069999999999999,5.013333333333334,1144.4947525343518,0.0745,7.449999999999999,23.11.2024,ANG,FIRST,128.52833066666665,152.81131111111108,0.9971734700585024,0.8410862301088597
PLA CUBE,CUBE-28,2,Cube,5.056666666666666,5.069999999999999,5.013333333333334,1144.4947525343518,0.0713999999999999,7.139999999999999,23.11.2024,MAK,FIRST,128.52833066666665,152.81131111111108,0.9971734700585024,0.8410862301088597
PLA CUBE,CUBE-28,2,Cube,5.056666666666666,5.069999999999999,5.013333333333334,1144.4947525343518,0.0569,5.69,23.11.2024,MAK,SECOND,128.52833066666665,152.81131111111108,0.9971734700585024,0.8410862301088597
PLA CUBE,CUBE-5,2,Cube,3.0700000000000003,3.053333333333333,3.796666666666667,1039.6488087554087,0.0639,6.39,23.11.2024,ANG,FIRST,35.588940888888885,65.24397777777779,1.0051293244570558,0.5454663653975579
PLA CUBE,CUBE-5,2,Cube,3.0700000000000003,3.053333333333333,3.796666666666667,1039.6488087554087,0.0742,7.42,23.11.2024,ANG,SECOND,35.588940888888885,65.24397777777779,1.0051293244570558,0.5454663653975579
PLA CUBE,CUBE-5,2,Cube,3.0700000000000003,3.053333333333333,3.796666666666667,1039.6488087554087,0.0639,6.39,23.11.2024,ANG,THIRD,35.588940888888885,65.24397777777779,1.0051293244570558,0.5454663653975579
PLA CUBE,CUBE-5,2,Cube,3.0700000000000003,3.053333333333333,3.796666666666667,1039.6488087554087,0.0596999999999999,5.97,23.11.2024,MAK,FIRST,35.588940888888885,65.24397777777779,1.0051293244570558,0.5454663653975579
PLA CUBE,CUBE-5,2,Cube,3.0700000000000003,3.053333333333333,3.796666666666667,1039.6488087554087,0.0691,6.909999999999999,23.11.2024,MAK,SECOND,35.588940888888885,65.24397777777779,1.0051293244570558,0.5454663653975579
PLA CUBE,CUBE-5,2,Cube,3.0700000000000003,3.053333333333333,3.796666666666667,1039.6488087554087,0.0604,6.04,23.11.2024,MAK,THIRD,35.588940888888885,65.24397777777779,1.0051293244570558,0.5454663653975579
PLA CUBE,CUBE-6,2,Cube,5.06,5.05,5.186666666666667,1075.1885516035677,0.0717,7.17,23.11.2024,ANG,FIRST,132.53489333333334,155.9804,1.0017818253811126,0.8496839580445703
PLA CUBE,CUBE-6,2,Cube,5.06,5.05,5.186666666666667,1075.1885516035677,0.0644,6.44,23.11.2024,ANG,SECOND,132.53489333333334,155.9804,1.0017818253811126,0.8496839580445703
PLA CUBE,CUBE-6,2,Cube,5.06,5.05,5.186666666666667,1075.1885516035677,0.077,7.7,23.11.2024,ANG,THIRD,132.53489333333334,155.9804,1.0017818253811126,0.8496839580445703
PLA CUBE,CUBE-6,2,Cube,5.06,5.05,5.186666666666667,1075.1885516035677,0.0705,7.049999999999999,23.11.2024,MAK,FIRST,132.53489333333334,155.9804,1.0017818253811126,0.8496839580445703
PLA HC,HC-11,1,Half Cylinder,4.83,3.856666666666667,0.0,1248.1373839778155,0.0533999999999999,5.34,23.11.2024,ANG,FIRST,35.33183970448954,47.58279795072002,1.252052190443273,0.7425338825405263
PLA HC,HC-11,1,Half Cylinder,4.83,3.856666666666667,0.0,1248.1373839778155,0.0529,5.29,23.11.2024,MAK,FIRST,35.33183970448954,47.58279795072002,1.252052190443273,0.7425338825405263
PLA HC,HC-11,1,Half Cylinder,4.83,3.856666666666667,0.0,1248.1373839778155,0.0423,4.23,23.11.2024,MAK,THIRD,35.33183970448954,47.58279795072002,1.252052190443273,0.7425338825405263
PLA HC,HC-12,1,Half Cylinder,4.89,5.126666666666666,0.0,1233.7973557756006,0.0549,5.49,23.11.2024,ANG,FIRST,48.14073145422878,58.15944085792809,0.9536501332639928,0.827737178076161
PLA HC,HC-12,1,Half Cylinder,4.89,5.126666666666666,0.0,1233.7973557756006,0.0548,5.48,23.11.2024,MAK,FIRST,48.14073145422878,58.15944085792809,0.9536501332639928,0.827737178076161
PLA HC,HC-9,1,Half Cylinder,4.86,4.933333333333334,0.0,1245.6634052149975,0.0515,5.15,23.11.2024,MAK,FIRST,45.758616468449844,56.21220319141681,0.9849354860501248,0.8140334993209597
PLA HC,HC-9,1,Half Cylinder,4.86,4.933333333333334,0.0,1245.6634052149975,0.0536,5.36,23.11.2024,MAK,SECOND,45.758616468449844,56.21220319141681,0.9849354860501248,0.8140334993209597
PA 6,BSP-1,4,Box Shape Prism,3.0,3.0,3.033333333333333,1146.52,0.049,4.9,25.01.2025,ANG,FIRST,27.3,54.400000000000006,0.9996667777407532,0.5018290104961305
PA 6,BSP-1,4,Box Shape Prism,3.0,3.0,3.033333333333333,1146.52,0.0555,5.55,25.01.2025,ANG,SECOND,27.3,54.400000000000006,0.9996667777407532,0.5018290104961305
PA 6,BSP-1,4,Box Shape Prism,3.0,3.0,3.033333333333333,1146.52,0.0547,5.47,25.01.2025,ANG,THIRD,27.3,54.400000000000006,0.9996667777407532,0.5018290104961305
PA 6,BSP-1,4,Box Shape Prism,3.0,3.0,3.033333333333333,1146.52,0.0516999999999999,5.17,25.01.2025,MAK,FIRST,27.3,54.400000000000006,0.9996667777407532,0.5018290104961305
PA 6,BSP-1,4,Box Shape Prism,3.0,3.0,3.033333333333333,1146.52,0.0525,5.25,25.01.2025,MAK,SECOND,27.3,54.400000000000006,0.9996667777407532,0.5018290104961305
PA 6,BSP-1,4,Box Shape Prism,3.0,3.0,3.033333333333333,1146.52,0.0496,4.96,25.01.2025,MAK,THIRD,27.3,54.400000000000006,0.9996667777407532,0.5018290104961305
PA 6,BSP-2,4,Box Shape Prism,7.899999999999999,7.833333333333333,2.833333333333333,1211.9579854565045,0.0478,4.78,25.01.2025,MAK,THIRD,175.33611111111105,212.92222222222216,1.0083819086925072,0.8234710581644191
PA 6,BSP-3,4,Box Shape Prism,7.900000000000001,7.966666666666666,4.133333333333334,1196.6715130930395,0.0622,6.22,25.01.2025,ANG,SECOND,260.1382222222222,257.0377777777778,0.9915073421746228,1.0120582756860292
PA 6,BSP-3,4,Box Shape Prism,7.900000000000001,7.966666666666666,4.133333333333334,1196.6715130930395,0.0687,6.87,25.01.2025,ANG,THIRD,260.1382222222222,257.0377777777778,0.9915073421746228,1.0120582756860292
PA 6,BSP-3,4,Box Shape Prism,7.900000000000001,7.966666666666666,4.133333333333334,1196.6715130930395,0.0642,6.419999999999999,25.01.2025,MAK,FIRST,260.1382222222222,257.0377777777778,0.9915073421746228,1.0120582756860292
PA 6,BSP-3,4,Box Shape Prism,7.900000000000001,7.966666666666666,4.133333333333334,1196.6715130930395,0.0632,6.32,25.01.2025,MAK,SECOND,260.1382222222222,257.0377777777778,0.9915073421746228,1.0120582756860292
PA 6,BSP-3,4,Box Shape Prism,7.900000000000001,7.966666666666666,4.133333333333334,1196.6715130930395,0.0633,6.329999999999999,25.01.2025,MAK,THIRD,260.1382222222222,257.0377777777778,0.9915073421746228,1.0120582756860292
PA 6,BSP-4,4,Box Shape Prism,7.883333333333333,7.966666666666666,8.066666666666668,1190.640592916557,0.081,8.1,25.01.2025,ANG,FIRST,506.618037037037,381.3211111111111,0.989415554532904,1.3285829021580569
PA 6,BSP-4,4,Box Shape Prism,7.883333333333333,7.966666666666666,8.066666666666668,1190.640592916557,0.0873,8.73,25.01.2025,ANG,THIRD,506.618037037037,381.3211111111111,0.989415554532904,1.3285829021580569
PA 6,BSP-4,4,Box Shape Prism,7.883333333333333,7.966666666666666,8.066666666666668,1190.640592916557,0.0746,7.46,25.01.2025,MAK,FIRST,506.618037037037,381.3211111111111,0.989415554532904,1.3285829021580569
PA 6,C-1,0,Cylinder,2.9333333333333336,3.0,0.0,1457.2375479737134,0.0537,5.37,25.01.2025,ANG,FIRST,20.273744591166135,41.16184507903427,0.9774519604576254,0.49253731343283585
PA 6,C-1,0,Cylinder,2.9333333333333336,3.0,0.0,1457.2375479737134,0.0581,5.81,25.01.2025,ANG,THIRD,20.273744591166135,41.16184507903427,0.9774519604576254,0.49253731343283585
PA 6,C-1,0,Cylinder,2.9333333333333336,3.0,0.0,1457.2375479737134,0.0525,5.25,25.01.2025,MAK,FIRST,20.273744591166135,41.16184507903427,0.9774519604576254,0.49253731343283585
PA 6,C-1,0,Cylinder,2.9333333333333336,3.0,0.0,1457.2375479737134,0.0530999999999999,5.31,25.01.2025,MAK,SECOND,20.273744591166135,41.16184507903427,0.9774519604576254,0.49253731343283585
PA 6,C-1,0,Cylinder,2.9333333333333336,3.0,0.0,1457.2375479737134,0.0533999999999999,5.34,25.01.2025,MAK,THIRD,20.273744591166135,41.16184507903427,0.9774519604576254,0.49253731343283585
PA 6,C-2,0,Cylinder,7.899999999999999,3.0,0.0,1397.6808852745028,0.0501,5.01,25.01.2025,MAK,FIRST,147.0500981329042,172.48914464534752,2.632455848050649,0.8525179856115108
PA 6,C-2,0,Cylinder,7.899999999999999,3.0,0.0,1397.6808852745028,0.0508,5.08,25.01.2025,MAK,SECOND,147.0500981329042,172.48914464534752,2.632455848050649,0.8525179856115108
PA 6,C-2,0,Cylinder,7.899999999999999,3.0,0.0,1397.6808852745028,0.0524,5.24,25.01.2025,MAK,THIRD,147.0500981329042,172.48914464534752,2.632455848050649,0.8525179856115108
PA 6,C-3,0,Cylinder,7.899999999999999,4.033333333333333,0.0,1495.693612936131,0.0668,6.68,25.01.2025,ANG,FIRST,197.7006874897934,198.1350126741522,1.9581921837560927,0.9978079331941545
PA 6,C-3,0,Cylinder,7.899999999999999,4.033333333333333,0.0,1495.693612936131,0.0729,7.290000000000001,25.01.2025,ANG,SECOND,197.7006874897934,198.1350126741522,1.9581921837560927,0.9978079331941545
PA 6,C-3,0,Cylinder,7.899999999999999,4.033333333333333,0.0,1495.693612936131,0.0717,7.17,25.01.2025,ANG,THIRD,197.7006874897934,198.1350126741522,1.9581921837560927,0.9978079331941545
PA 6,C-3,0,Cylinder,7.899999999999999,4.033333333333333,0.0,1495.693612936131,0.0650999999999999,6.509999999999999,25.01.2025,MAK,FIRST,197.7006874897934,198.1350126741522,1.9581921837560927,0.9978079331941545
PA 6,C-3,0,Cylinder,7.899999999999999,4.033333333333333,0.0,1495.693612936131,0.0683,6.83,25.01.2025,MAK,SECOND,197.7006874897934,198.1350126741522,1.9581921837560927,0.9978079331941545
PA 6,C-3,0,Cylinder,7.899999999999999,4.033333333333333,0.0,1495.693612936131,0.0666,6.660000000000001,25.01.2025,MAK,THIRD,197.7006874897934,198.1350126741522,1.9581921837560927,0.9978079331941545
PA 6,HC-1,1,Half Cylinder,3.0,3.033333333333333,0.0,1156.642516829012,0.04,4.0,25.01.2025,ANG,FIRST,10.72068493037517,21.362830044410593,0.9886850488849832,0.5018382352941176
PA 6,HC-1,1,Half Cylinder,3.0,3.033333333333333,0.0,1156.642516829012,0.0395999999999999,3.96,25.01.2025,MAK,FIRST,10.72068493037517,21.362830044410593,0.9886850488849832,0.5018382352941176
PA 6,HC-2,1,Half Cylinder,7.833333333333333,2.9,0.0,1109.0085027785335,0.0489,4.89,25.01.2025,ANG,THIRD,69.87971075750546,83.87616052771749,2.700218315523383,0.8331295843520783
PA 6,HC-2,1,Half Cylinder,7.833333333333333,2.9,0.0,1109.0085027785335,0.0475,4.75,25.01.2025,MAK,SECOND,69.87971075750546,83.87616052771749,2.700218315523383,0.8331295843520783
PA 6,HC-2,1,Half Cylinder,7.833333333333333,2.9,0.0,1109.0085027785335,0.0455,4.55,25.01.2025,MAK,THIRD,69.87971075750546,83.87616052771749,2.700218315523383,0.8331295843520783
PA 6,HC-3,1,Half Cylinder,7.8,4.133333333333334,0.0,1153.3847437912375,0.0584,5.84,25.01.2025,ANG,FIRST,98.75282347294156,98.42609783696821,1.8866403289526723,1.0033195020746888
PA 6,HC-3,1,Half Cylinder,7.8,4.133333333333334,0.0,1153.3847437912375,0.0567,5.67,25.01.2025,ANG,SECOND,98.75282347294156,98.42609783696821,1.8866403289526723,1.0033195020746888
PA 6,HC-3,1,Half Cylinder,7.8,4.133333333333334,0.0,1153.3847437912375,0.0511,5.11,25.01.2025,MAK,SECOND,98.75282347294156,98.42609783696821,1.8866403289526723,1.0033195020746888
PA 6,HC-4,1,Half Cylinder,7.833333333333333,7.900000000000001,0.0,1165.6317870526975,0.0639,6.39,25.01.2025,ANG,FIRST,190.36197068423905,145.39901666051762,0.9914356832468462,1.309238363892807
PA 6,HC-4,1,Half Cylinder,7.833333333333333,7.900000000000001,0.0,1165.6317870526975,0.0524,5.24,25.01.2025,ANG,SECOND,190.36197068423905,145.39901666051762,0.9914356832468462,1.309238363892807
PA 6,HC-4,1,Half Cylinder,7.833333333333333,7.900000000000001,0.0,1165.6317870526975,0.069,6.9,25.01.2025,ANG,THIRD,190.36197068423905,145.39901666051762,0.9914356832468462,1.309238363892807
PA 6,HC-4,1,Half Cylinder,7.833333333333333,7.900000000000001,0.0,1165.6317870526975,0.0603,6.03,25.01.2025,MAK,FIRST,190.36197068423905,145.39901666051762,0.9914356832468462,1.309238363892807
PA 6,HC-4,1,Half Cylinder,7.833333333333333,7.900000000000001,0.0,1165.6317870526975,0.0557,5.57,25.01.2025,MAK,SECOND,190.36197068423905,145.39901666051762,0.9914356832468462,1.309238363892807
PA 6,HC-4,1,Half Cylinder,7.833333333333333,7.900000000000001,0.0,1165.6317870526975,0.0632,6.32,25.01.2025,MAK,THIRD,190.36197068423905,145.39901666051762,0.9914356832468462,1.309238363892807
ABS C,C-12,0,Cylinder,3.3866666666666667,3.293333333333333,0.0,1093.4213870778954,0.03,3.0,30.10.2024,ANG,FIRST,29.666784553974978,53.05577523918507,1.028027926742892,0.5591622103386809
ABS C,C-12,0,Cylinder,3.3866666666666667,3.293333333333333,0.0,1093.4213870778954,0.0316,3.16,30.10.2024,ANG,SECOND,29.666784553974978,53.05577523918507,1.028027926742892,0.5591622103386809
ABS C,C-12,0,Cylinder,3.3866666666666667,3.293333333333333,0.0,1093.4213870778954,0.0243,2.43,30.10.2024,ANG,THIRD,29.666784553974978,53.05577523918507,1.028027926742892,0.5591622103386809
ABS C,C-12,0,Cylinder,3.3866666666666667,3.293333333333333,0.0,1093.4213870778954,0.0365,3.65,30.10.2024,MAK,SECOND,29.666784553974978,53.05577523918507,1.028027926742892,0.5591622103386809
ABS C,C-15,0,Cylinder,5.426666666666667,3.313333333333334,0.0,1123.476821663564,0.0302999999999999,3.03,30.10.2024,ANG,FIRST,76.63396613120723,102.74488016444317,1.6373327969425724,0.7458665191740413
ABS C,C-15,0,Cylinder,5.426666666666667,3.313333333333334,0.0,1123.476821663564,0.035,3.5000000000000004,30.10.2024,ANG,SECOND,76.63396613120723,102.74488016444317,1.6373327969425724,0.7458665191740413
ABS C,C-15,0,Cylinder,5.426666666666667,3.313333333333334,0.0,1123.476821663564,0.0348,3.4799999999999995,30.10.2024,ANG,THIRD,76.63396613120723,102.74488016444317,1.6373327969425724,0.7458665191740413
ABS C,C-15,0,Cylinder,5.426666666666667,3.313333333333334,0.0,1123.476821663564,0.0293,2.93,30.10.2024,MAK,SECOND,76.63396613120723,102.74488016444317,1.6373327969425724,0.7458665191740413
ABS C,C-2,0,Cylinder,5.489999999999999,5.286666666666666,0.0,1118.5102892141804,0.0496,4.96,30.10.2024,ANG,FIRST,125.14586328933355,138.52491522849027,1.0382651453066885,0.9034177215189872
ABS C,C-2,0,Cylinder,5.489999999999999,5.286666666666666,0.0,1118.5102892141804,0.0441999999999999,4.42,30.10.2024,MAK,FIRST,125.14586328933355,138.52491522849027,1.0382651453066885,0.9034177215189872
ABS C,C-2,0,Cylinder,5.489999999999999,5.286666666666666,0.0,1118.5102892141804,0.0446,4.46,30.10.2024,MAK,SECOND,125.14586328933355,138.52491522849027,1.0382651453066885,0.9034177215189872
ABS C,C-3,0,Cylinder,5.446666666666666,5.233333333333334,0.0,1140.522851236535,0.0454,4.54,30.10.2024,ANG,FIRST,121.93541873483838,136.14817821300198,1.040565497038782,0.8956081552855747
ABS C,C-3,0,Cylinder,5.446666666666666,5.233333333333334,0.0,1140.522851236535,0.0498,4.98,30.10.2024,ANG,SECOND,121.93541873483838,136.14817821300198,1.040565497038782,0.8956081552855747
ABS C,C-3,0,Cylinder,5.446666666666666,5.233333333333334,0.0,1140.522851236535,0.0465,4.65,30.10.2024,ANG,THIRD,121.93541873483838,136.14817821300198,1.040565497038782,0.8956081552855747
ABS C,C-3,0,Cylinder,5.446666666666666,5.233333333333334,0.0,1140.522851236535,0.0408,4.08,30.10.2024,MAK,FIRST,121.93541873483838,136.14817821300198,1.040565497038782,0.8956081552855747
ABS C,C-3,0,Cylinder,5.446666666666666,5.233333333333334,0.0,1140.522851236535,0.0433,4.33,30.10.2024,MAK,SECOND,121.93541873483838,136.14817821300198,1.040565497038782,0.8956081552855747
ABS C,C-5,0,Cylinder,5.406666666666666,5.276666666666666,0.0,1146.3828340883151,0.0501,5.01,30.10.2024,ANG,FIRST,121.14590310702488,135.54464335766232,1.024442619844628,0.8937712336396547
