date,view,repeat,category,code,velocity_ms,category_norm,material,a,b,c,density,d_eq,volume,surface_area,sphericity,L,I,S,aspect_ratio,CSF,delta_rho,cat_enc,mat_enc,view_enc
06.11.23,ANG,SECOND,HC,HC-4,0.0296,HC,Plexiglass,4.766666666666667,2.2733333333333334,2.893333333333333,1161.4483538349298,3.1532528072700012,31.35280296296296,62.410577777777775,0.7704483038845542,4.766666666666667,2.893333333333333,2.2733333333333334,2.096774193548387,0.6121480823504022,161.44835383492978,4,5,0
06.11.23,ANG,SECOND,WSP,WSP-4,0.045599999999999995,WSP,Plexiglass,3.5500000000000003,3.48,2.83,1235.6500131173404,3.2698764554133817,34.96182,64.49780000000001,0.8016815920794711,3.5500000000000003,3.48,2.83,1.254416961130742,0.8051608265515919,235.65001311734045,12,5,0
06.11.23,ANG,THIRD,BSP,BSP-3,0.0575,BSP,Plexiglass,4.81,3.8200000000000003,2.883333333333333,1132.5254190611454,3.7557882363970245,52.97894333333332,86.51473333333333,0.7884901015238552,4.81,3.8200000000000003,2.883333333333333,1.6682080924855494,0.6726523024567648,132.52541906114539,2,5,0
06.11.23,ANG,THIRD,C,C-4,0.059699999999999996,C,Plexiglass,4.773333333333333,2.8466666666666662,4.773333333333333,1438.507238489608,4.01784687115599,64.86047762962963,99.92177777777778,0.7812872443281278,4.773333333333333,4.773333333333333,2.8466666666666662,1.6768149882903984,0.5963687150837987,438.50723848960797,3,5,0
06.11.23,ANG,THIRD,HC,HC-4,0.0454,HC,Plexiglass,4.766666666666667,2.2733333333333334,2.893333333333333,1161.4483538349298,3.1532528072700012,31.35280296296296,62.410577777777775,0.7704483038845542,4.766666666666667,2.893333333333333,2.2733333333333334,2.096774193548387,0.6121480823504022,161.44835383492978,4,5,0
06.11.23,ANG,THIRD,WSP,WSP-19,0.0288,WSP,Plexiglass,4.04,1.6033333333333335,2.8466666666666662,1269.0239708866377,2.641885153219119,18.439188444444444,45.084311111111106,0.7486633184636702,4.04,2.8466666666666662,1.6033333333333335,2.5197505197505197,0.47278624303788414,269.0239708866377,12,5,0
06.11.23,ANG,THIRD,WSP,WSP-4,0.0451,WSP,Plexiglass,3.5500000000000003,3.48,2.83,1235.6500131173404,3.2698764554133817,34.96182,64.49780000000001,0.8016815920794711,3.5500000000000003,3.48,2.83,1.254416961130742,0.8051608265515919,235.65001311734045,12,5,0
06.11.23,MAK,FIRST,BSP,BSP-3,0.0519,BSP,Plexiglass,4.81,3.8200000000000003,2.883333333333333,1132.5254190611454,3.7557882363970245,52.97894333333332,86.51473333333333,0.7884901015238552,4.81,3.8200000000000003,2.883333333333333,1.6682080924855494,0.6726523024567648,132.52541906114539,2,5,1
06.11.23,MAK,FIRST,C,C-4,0.0449,C,Plexiglass,4.773333333333333,2.8466666666666662,4.773333333333333,1438.507238489608,4.01784687115599,64.86047762962963,99.92177777777778,0.7812872443281278,4.773333333333333,4.773333333333333,2.8466666666666662,1.6768149882903984,0.5963687150837987,438.50723848960797,3,5,1
06.11.23,MAK,SECOND,BSP,BSP-3,0.0519,BSP,Plexiglass,4.81,3.8200000000000003,2.883333333333333,1132.5254190611454,3.7557882363970245,52.97894333333332,86.51473333333333,0.7884901015238552,4.81,3.8200000000000003,2.883333333333333,1.6682080924855494,0.6726523024567648,132.52541906114539,2,5,1
06.11.23,MAK,SECOND,C,C-26,0.060700000000000004,C,Plexiglass,3.8166666666666664,2.8266666666666667,3.8166666666666664,1407.5676689055338,3.4531413325437694,41.175896296296294,72.28766666666667,0.7977165925533717,3.8166666666666664,3.8166666666666664,2.8266666666666667,1.3502358490566038,0.7406113537117904,407.56766890553376,3,5,1
06.11.23,MAK,SECOND,HC,HC-4,0.0273,HC,Plexiglass,4.766666666666667,2.2733333333333334,2.893333333333333,1161.4483538349298,3.1532528072700012,31.35280296296296,62.410577777777775,0.7704483038845542,4.766666666666667,2.893333333333333,2.2733333333333334,2.096774193548387,0.6121480823504022,161.44835383492978,4,5,1
06.11.23,MAK,THIRD,BSP,BSP-3,0.049800000000000004,BSP,Plexiglass,4.81,3.8200000000000003,2.883333333333333,1132.5254190611454,3.7557882363970245,52.97894333333332,86.51473333333333,0.7884901015238552,4.81,3.8200000000000003,2.883333333333333,1.6682080924855494,0.6726523024567648,132.52541906114539,2,5,1
