category,code,shape_enc,shape_name,a,b,c,density,velocity_mean,velocity_std,measurement_count,volume,surface_area,aspect_ratio,vol_surf_ratio,stokes_factor,equiv_diameter,buoyancy_factor,size_squared,stokes_velocity_est
RESIN (a=9 r=4.5),D-2,6,Elliptic Cylinder,9.07,9.07,0.0,1157.4337858522888,3.926666666666667,0.2861934077973606,6,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492,12951.274649759955,9.07,0.1574337858522888,82.26490000000001,12.951274649759954
RESIN (a=9 r=4.5),D-3,6,Elliptic Cylinder,9.07,9.07,0.0,1173.5840247246467,3.642,0.3569593814427628,5,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492,14279.872435570593,9.07,0.17358402472464673,82.26490000000001,14.279872435570592
RESIN (a=9 r=4.5),D-4,6,Elliptic Cylinder,9.07,9.07,0.0,1104.9455095171272,3.694,0.4583448483401988,5,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492,8633.33184587552,9.07,0.10494550951712722,82.26490000000001,8.63333184587552
RESIN (a=9 r=4.5),D-5,6,Elliptic Cylinder,9.07,9.07,0.0,1091.4869771234958,3.605,0.3402450097601232,4,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492,7526.167024366668,9.07,0.09148697712349577,82.26490000000001,7.526167024366668
RESIN (a=9 r=4.5),D-6,6,Elliptic Cylinder,9.07,9.07,0.0,1174.9298779640098,3.186,0.6930223661614392,5,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492,14390.588917721476,9.07,0.17492987796400986,82.26490000000001,14.390588917721475
RESIN (a=9 r=4.5),D-7,6,Elliptic Cylinder,9.07,9.07,0.0,1146.666959937384,3.466,0.8606567259947483,5,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492,12065.542792552906,9.07,0.14666695993738404,82.26490000000001,12.065542792552906
RESIN (a=9 r=4.5),D-8,6,Elliptic Cylinder,9.07,9.07,0.0,1152.0503728948363,3.594,0.7512522878500939,5,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492,12508.40872115642,9.07,0.1520503728948363,82.26490000000001,12.508408721156421
RESIN (a=9 r=4.5),SP-2,5,Sphere,9.1,0.0,0.0,1229.9500997118546,15.36,0.0,1,394.5688529263856,260.15528764377075,9100.0,1.5166608368376804,19042.167757138675,9.1,0.2299500997118546,82.80999999999999,19.042167757138674
RESIN (a=9 r=4.5),SP-3,5,Sphere,9.1,0.0,0.0,1205.1128629981183,15.659999999999998,0.0,1,394.5688529263856,260.15528764377075,9100.0,1.5166608368376804,16985.396184874175,9.1,0.20511286299811832,82.80999999999999,16.985396184874176
RESIN (a=9 r=4.5),SP-4,5,Sphere,9.1,0.0,0.0,1230.4569820937677,12.993333333333334,0.8189179853115124,6,394.5688529263856,260.15528764377075,9100.0,1.5166608368376804,19084.1426871849,9.1,0.2304569820937677,82.80999999999999,19.0841426871849
RESIN (a=9 r=4.5),SP-5,5,Sphere,9.1,0.0,0.0,1216.2642754002038,14.333333333333334,0.7179368588764148,3,394.5688529263856,260.15528764377075,9100.0,1.5166608368376804,17908.844645890877,9.1,0.21626427540020382,82.80999999999999,17.908844645890877
RESIN (a=9 r=4.5),SP-7,5,Sphere,9.1,0.0,0.0,1195.735538932728,13.53,0.0,1,394.5688529263856,260.15528764377075,9100.0,1.5166608368376804,16208.859979019211,9.1,0.1957355389327281,82.80999999999999,16.208859979019213
WSP,WSP-12,3,Wedge Shape Prism,3.4433333333333334,3.5066666666666664,2.856666666666667,1235.021809151558,3.6216666666666666,0.4456642981737109,6,17.246585407407405,63.85691111111111,0.9816592226551364,0.2700775065660822,2786.5465256191883,3.255200221278131,0.23502180915155804,11.856544444444445,2.786546525619188
WSP,WSP-15,3,Wedge Shape Prism,4.023333333333333,1.6733333333333331,2.8766666666666665,1228.898572288358,1.93,0.0,1,9.68340337037037,46.239577777777775,2.4029464463468053,0.2094135461911119,3705.22951266358,2.6854640295921928,0.22889857228835808,16.18721111111111,3.70522951266358
WSP,WSP-18,3,Wedge Shape Prism,3.61,3.4800000000000004,2.85,1200.9853665984556,4.293333333333334,0.3875994496040124,3,17.90199,65.5386,1.0370583165756966,0.2731476847585277,2619.261396047733,3.295923340622865,0.2009853665984556,13.0321,2.6192613960477327
WSP,WSP-20,3,Wedge Shape Prism,3.4166666666666665,3.456666666666667,2.3633333333333333,1253.962386789141,4.615,0.6940941338656214,4,13.955811574074076,56.10851111111111,0.9881422924901184,0.2487245263363285,2964.6581402260135,3.0333907930990427,0.25396238678914096,11.67361111111111,2.9646581402260135
WSP,WSP-21,3,Wedge Shape Prism,4.343333333333333,1.6133333333333333,2.85,1241.8304580952322,4.0325,0.4740868415526136,4,9.985323333333332,47.96748888888888,2.690481106752013,0.2081642254035288,4562.021424757867,2.7130890129819183,0.24183045809523218,18.86454444444444,4.562021424757867
WSP,WSP-26,3,Wedge Shape Prism,2.4466666666666668,2.47,2.856666666666667,1285.9255449109496,3.2525,0.93203630115284,4,8.631799222222224,40.17708888888889,0.9901524349116416,0.2148384719366111,1711.601143044929,2.58450340428661,0.2859255449109496,5.986177777777779,1.711601143044929
WSP,WSP-27,3,Wedge Shape Prism,2.57,2.523333333333333,2.3466666666666667,1182.8159448145393,3.806666666666666,0.0611010092660776,3,7.609027555555554,36.87464444444444,1.0180905849729305,0.2063429038377634,1207.4810339055505,2.4781050773320867,0.1828159448145393,6.604899999999999,1.2074810339055504
WSP,WSP-28,3,Wedge Shape Prism,3.27,1.663333333333333,2.353333333333333,1203.1293237460072,3.2433333333333336,0.1457166199626292,3,6.4000076666666645,34.09775555555555,1.964750650911276,0.1876903588531089,2172.0415458836806,2.3392151246311412,0.20312932374600723,10.6929,2.1720415458836806
WSP,WSP-30,3,Wedge Shape Prism,2.4633333333333334,2.4633333333333334,2.3666666666666667,1281.2562104368624,3.2125,0.5343142021944265,4,7.180479814814816,35.455577777777776,0.9995942107398892,0.2025147452136552,1706.6658099998858,2.4306801840614765,0.2812562104368624,6.068011111111112,1.706665809999886
WSP,WSP-41,3,Wedge Shape Prism,4.253333333333333,1.606666666666667,2.8233333333333337,1261.0,2.67,0.0,1,9.646890814814816,46.75684444444445,2.6456562305618907,0.2063159867490644,4721.7104,2.6820844790203857,0.261,18.090844444444443,4.7217104
WSP,WSP-42,3,Wedge Shape Prism,2.466666666666667,2.3866666666666663,2.856666666666667,1308.146725542255,5.084999999999999,2.778929650063131,2,8.408757037037036,39.50293333333333,1.0330866955186375,0.2128587289291961,1874.90163229932,2.562048027159358,0.3081467255422549,6.084444444444445,1.87490163229932
WSP,WSP-44,3,Wedge Shape Prism,1.663333333333333,2.436666666666667,2.3633333333333333,1294.5728028071906,2.615,0.0636396103067896,2,4.78928187037037,27.48531111111111,0.6823465062217966,0.1742424383908812,814.9880274643692,2.1237340549822408,0.29457280280719056,2.766677777777777,0.8149880274643693
WSP,WSP-46,3,Wedge Shape Prism,4.263333333333333,1.6466666666666665,2.8366666666666664,1215.218187403986,3.365,0.8980256121069156,2,9.957109740740735,47.569977777777765,2.587497471171353,0.2093105966258294,3911.80816556804,2.710531319300793,0.2152181874039859,18.176011111111105,3.91180816556804
WSP,WSP-47,3,Wedge Shape Prism,1.5,1.4633333333333332,2.85,1278.8429029414183,2.14,0.0,1,3.127875,21.281,1.0243569314819032,0.1469727939103467,627.3965316181911,1.8425804610071232,0.2788429029414183,2.25,0.6273965316181912
WSP,WSP-48,3,Wedge Shape Prism,1.653333333333333,4.09,2.83,1243.6746775573088,3.140000000000001,0.0,1,9.568418666666664,46.03153333333333,0.4041391672777641,0.2078620917380171,666.0874385993206,2.6747922432566598,0.24367467755730876,2.7335111111111106,0.6660874385993206
WSP,WSP-49,3,Wedge Shape Prism,2.4966666666666666,2.4933333333333336,2.853333333333333,1216.072743369654,3.186666666666666,0.0321455025366431,3,8.881031703703703,40.92631111111111,1.000935453695042,0.2169952401611022,1346.8558344791031,2.6091425380867057,0.21607274336965407,6.233344444444444,1.346855834479103
WSP,WSP-50,3,Wedge Shape Prism,4.06,1.6233333333333333,2.3466666666666662,1254.333782486841,3.1,0.0,1,7.733127111111109,39.85524444444444,2.499486969012928,0.1940254838081973,4192.3363370000925,2.4915047233269796,0.2543337824868411,16.483599999999996,4.192336337000093
WSP,WSP-6,3,Wedge Shape Prism,3.62,3.4599999999999995,2.85,1182.1845902798934,4.412,0.2872629457483162,5,17.848409999999998,65.40639999999999,1.045940479630165,0.2728805914927057,2387.4197448638356,3.292631862087384,0.18218459027989342,13.1044,2.3874197448638355
WSP,WSP-7,3,Wedge Shape Prism,3.4599999999999995,3.483333333333334,2.853333333333333,1238.7593853834242,3.1900000000000004,1.2445079348883237,2,17.19466222222222,63.72795555555555,0.9930163589400168,0.2698092581673148,2858.3318580562,3.251930196830614,0.23875938538342417,11.971599999999997,2.8583318580562
WSP,WSP-9,3,Wedge Shape Prism,3.4333333333333336,3.51,2.3633333333333333,1242.9341184994198,4.1075,0.7162110955111866,4,14.240265,56.92082222222222,0.9778790468052788,0.2501723318766246,2863.6534035114946,3.053861632026055,0.24293411849941982,11.78777777777778,2.8636534035114947
